time,J_v
0.413889218,1049.307063
0.416666998,1057.228738
0.419444778,1124.532821
0.422222558,1061.623869
0.425000338,1065.455808
0.427778118,1043.341115
0.430555898,1043.289625
0.433333678,1054.031069
0.436111458,1039.481578
0.438889238,1041.175561
0.441667018,1056.408696
0.444444798,1040.931435
0.447222578,1035.37183
0.450000358,1033.131567
0.452778138,1045.731397
0.455555918,1033.020088
0.458333698,1040.993461
0.461111478,1043.616886
0.463889258,1028.429512
0.466667038,1041.415528
0.469444818,1028.099121
0.472222598,1035.136922
0.475000378,1024.755314
0.477778158,1022.413783
0.480555938,1017.79077
0.483333718,1039.029232
0.486111498,1019.272588
0.488889278,999.7820394
0.491667058,1020.292378
0.494444838,1023.193647
0.497222618,1018.518585
0.500000398,1002.351446
0.502778178,1021.145292
0.505555958,1015.635622
0.508333738,987.2533407
0.511111518,1020.586349
0.513889298,998.2243698
0.516667078,1017.205362
0.519444858,999.183545
0.522222638,990.0760492
0.525000418,995.4816903
0.527778198,1012.43416
0.530555978,977.6680243
0.533333758,988.9696216
0.536111538,992.9788755
0.538889318,989.8391307
0.541667098,986.9892351
0.544444878,982.0710608
0.547222658,960.7095767
0.550000438,983.5412184
0.552778218,982.9549963
0.555555998,967.8312628
0.558333778,980.7501992
0.561111558,960.4215337
0.563889338,977.9007278
0.566667118,962.7779613
0.569444898,950.7525082
0.572222678,959.0483549
0.575000458,967.3911771
0.577778238,946.184219
0.580556018,1026.702675
0.583333798,966.9081344
0.586111578,966.6383626
0.588889358,941.6295362
0.591667138,910.1282202
0.594444918,945.0172606
0.597222698,937.1538342
0.600000478,937.230438
0.602778258,947.2134751
0.605556038,929.759787
0.608333818,952.9849017
0.611111598,921.4172918
0.613889378,924.3381393
0.616667158,954.7207722
0.619444938,928.7712908
0.622222718,930.0224668
0.625000498,928.2903487
0.627778278,940.2647323
0.630556058,913.8231842
0.633333838,961.9729709
0.636111618,934.1254631
0.638889398,931.9012553
0.641667178,923.1945296
0.644444958,945.5431499
0.647222738,925.7866415
0.650000518,947.9288017
0.652778298,932.4259649
0.655556078,937.0265398
0.658333858,922.5875983
0.661111638,920.4323589
0.663889418,914.8132529
0.666667198,916.1143891
0.669444978,930.7307067
0.672222758,916.6726977
0.675000538,909.8563337
0.677778318,928.427624
0.680556098,925.1902923
0.683333878,912.3237653
0.686111658,916.3217253
0.688889438,916.907102
0.691667218,909.7180655
0.694444998,908.8132614
0.697222778,906.1073084
0.700000558,917.8016373
0.702778338,916.0624024
0.705556118,904.2294273
0.708333898,908.954334
0.711111678,907.0276938
0.713889458,902.5325816
0.716667238,907.267536
0.719445018,883.4951574
0.722222798,904.6489876
0.725000578,900.008823
0.727778358,896.3340956
0.730556138,879.4424705
0.733333918,883.9821941
0.736111698,892.0409363
0.738889478,890.6141379
0.741667258,902.8441427
0.744445038,887.5096537
0.747222818,881.5618525
0.750000598,883.0592105
0.752778378,894.6620124
0.755556158,869.801552
0.758333938,870.6927499
0.761111718,899.1314664
0.763889498,885.0400489
0.766667278,879.1011582
0.769445058,863.1362022
0.772222838,879.4213787
0.775000618,867.2143348
0.777778398,868.4713001
0.780556178,878.1750469
0.783333958,869.5929794
0.786111738,877.859739
0.788889518,874.7706338
0.791667298,861.7851793
0.794445078,864.0140479
0.797222858,864.660061
0.800000638,862.413069
0.802778418,873.4956518
0.805556198,862.4013342
0.808333978,864.0219769
0.811111758,877.9546114
0.813889538,863.3079429
0.816667318,862.7959022
0.819445098,876.2491229
0.822222878,850.3469939
0.825000658,848.2188531
0.827778438,868.9372855
0.830556218,851.3642273
0.833333998,864.1024765
0.836111778,854.2270117
0.838889558,853.8750956
0.841667338,843.0209199
0.844445118,852.9632757
0.847222898,863.2302687
0.850000678,853.8756617
0.852778458,842.3475172
0.855556238,837.9620258
0.858334018,850.2051338
0.861111798,831.8730021
0.863889578,1029.51543
0.866667358,859.1075762
0.869445138,845.4265218
0.872222918,845.6978885
0.875000698,812.6299882
0.877778478,842.2974203
0.880556258,840.4187143
0.883334038,827.4295812
0.886111818,853.1468679
0.888889598,848.4180429
0.891667378,837.0856857
0.894445158,834.5408773
0.897222938,822.6238228
0.900000718,843.6701179
0.902778498,852.9609177
0.905556278,823.262409
0.908334058,840.5938915
0.911111838,830.9858946
0.913889618,829.4497403
0.916667398,829.288229
0.919445178,840.7562613
0.922222958,857.6898051
0.925000738,839.467014
0.927778518,834.5447276
0.930556298,834.8480579
0.933334078,846.2166881
0.936111858,833.4235879
0.938889638,822.3078574
0.941667418,836.7547604
0.944445198,821.4444167
0.947222978,812.782731
0.950000758,817.5379887
0.952778538,838.937849
0.955556318,818.1887357
0.958334098,814.1886537
0.961111878,838.9142752
0.963889658,830.7928503
0.966667438,803.3455284
0.969445218,811.7116174
0.972222998,814.2115044
0.975000778,824.5214311
0.977778558,814.2487657
