time,J_v
0.363889178,1043.659164
0.366666958,1050.710316
0.369444738,1046.825001
0.372222518,1045.10052
0.375000298,1032.595417
0.377778078,999.3387573
0.380555858,1036.889128
0.383333638,1021.398719
0.386111418,1024.789308
0.388889198,1030.193507
0.391666978,1021.507345
0.394444758,1015.764099
0.397222538,1030.071514
0.400000318,1029.484735
0.402778098,1039.723735
0.405555878,1052.828783
0.408333658,1052.028696
0.411111438,1048.635341
0.413889218,1038.878721
0.416666998,1027.485566
0.419444778,1037.119241
0.422222558,996.8726034
0.425000338,1025.244409
0.427778118,1027.406353
0.430555898,1016.081221
0.433333678,1015.042221
0.436111458,1012.31528
0.438889238,967.621062
0.441667018,990.5101775
0.444444798,1006.804496
0.447222578,1010.153879
0.450000358,995.6695434
0.452778138,972.6235136
0.455555918,964.6568648
0.458333698,978.1755703
0.461111478,961.6177804
0.463889258,953.9746628
0.466667038,973.9683
0.469444818,963.9184738
0.472222598,940.1108377
0.475000378,922.8412303
0.477778158,1006.017116
0.480555938,907.0729013
0.483333718,940.8764666
0.486111498,921.252332
0.488889278,924.9795352
0.491667058,932.1793913
0.494444838,952.7988451
0.497222618,952.2299452
0.500000398,971.2468175
0.502778178,977.1107566
0.505555958,954.4142819
0.508333738,948.0280553
0.511111518,960.5506462
0.513889298,939.3911776
0.516667078,942.0812609
0.519444858,931.8212477
0.522222638,920.1130063
0.525000418,926.2741076
0.527778198,927.3018371
0.530555978,925.0487509
0.533333758,928.8613711
0.536111538,926.5679741
0.538889318,910.8523579
0.541667098,916.9171611
0.544444878,919.5933373
0.547222658,926.0322494
0.550000438,917.4253066
0.552778218,930.1363831
0.555555998,892.9017247
0.558333778,910.804689
0.561111558,912.9521389
0.563889338,908.9960978
0.566667118,917.5519637
0.569444898,912.4892487
0.572222678,901.0208339
0.575000458,905.8267456
0.577778238,899.2030626
0.580556018,888.7493958
0.583333798,885.0007573
0.586111578,898.7243228
0.588889358,851.3739449
0.591667138,877.953063
0.594444918,858.6878678
0.597222698,901.3517368
0.600000478,900.5599623
0.602778258,912.3734783
0.605556038,930.8305535
0.608333818,940.3947974
0.611111598,920.1827577
0.613889378,921.1376813
0.616667158,914.8722461
0.619444938,916.4441915
0.622222718,902.2058466
0.625000498,907.105471
0.627778278,914.6614634
0.630556058,920.5370253
0.633333838,918.6756556
0.636111618,924.3357064
0.638889398,916.2366385
0.641667178,917.1591059
0.644444958,941.849693
0.647222738,904.4521728
0.650000518,925.3128275
0.652778298,919.2801093
0.655556078,902.3252753
0.658333858,894.2491852
0.661111638,882.0738847
0.663889418,873.7284928
0.666667198,873.5363608
0.669444978,873.3354268
0.672222758,876.8428687
0.675000538,889.9004237
0.677778318,890.8505392
0.680556098,900.1236685
0.683333878,896.1734209
0.686111658,885.6499888
0.688889438,880.6348569
0.691667218,883.0876172
0.694444998,895.8906972
0.697222778,890.6032729
0.700000558,882.6525399
0.702778338,884.5579735
0.705556118,872.9368655
0.708333898,884.4698011
0.711111678,859.2832772
0.713889458,872.2434716
0.716667238,852.473126
0.719445018,857.6600519
0.722222798,850.3944942
0.725000578,861.6299441
0.727778358,857.8119409
0.730556138,864.9307138
0.733333918,892.8357992
0.736111698,873.69137
0.738889478,862.2414827
0.741667258,864.2164126
0.744445038,867.0505572
0.747222818,863.0397252
0.750000598,866.7781726
0.752778378,864.8810424
0.755556158,849.2210221
0.758333938,850.0719207
0.761111718,847.988639
0.763889498,845.2415635
0.766667278,844.3533611
0.769445058,834.3436634
0.772222838,846.1382565
0.775000618,851.7111794
0.777778398,840.5075286
0.780556178,848.177197
0.783333958,850.0644542
0.786111738,852.2080347
0.788889518,862.7851153
0.791667298,858.8877005
0.794445078,852.8498124
0.797222858,864.9891318
0.800000638,849.6707361
0.802778418,859.6054874
0.805556198,849.0471648
0.808333978,837.6514189
0.811111758,825.4474752
0.813889538,830.2873544
0.816667318,831.6699617
0.819445098,829.7076609
0.822222878,827.8328817
0.825000658,829.0015175
0.827778438,836.1523594
0.830556218,861.880551
0.833333998,848.1309056
0.836111778,851.0346336
0.838889558,841.5219442
0.841667338,837.3590071
0.844445118,828.2707944
0.847222898,835.8305476
0.850000678,835.6564607
0.852778458,834.1266259
0.855556238,842.2589025
0.858334018,823.7543695
0.861111798,817.7799958
0.863889578,823.429135
0.866667358,813.0830249
0.869445138,817.0230524
0.872222918,824.2623448
0.875000698,811.0899821
0.877778478,834.7227145
0.880556258,845.6252853
0.883334038,839.1212481
0.886111818,832.5982607
0.888889598,837.6938913
0.891667378,838.2622309
0.894445158,834.584458
0.897222938,832.6863335
0.900000718,835.5929686
0.902778498,840.0924887
0.905556278,826.7551015
0.908334058,827.1410993
0.911111838,820.6846469
0.913889618,816.8422729
0.916667398,821.7907192
0.919445178,815.7795758
0.922222958,804.6061011
0.925000738,807.3889954
0.927778518,813.5671112
0.930556298,802.2512494
0.933334078,791.3128624
0.936111858,781.5406267
0.938889638,791.7082038
0.941667418,778.45689
0.944445198,784.5012071
0.947222978,786.0937439
0.950000758,786.642382
0.952778538,792.9702191
0.955556318,811.932911
0.958334098,804.2178189
0.961111878,801.4592355
0.963889658,813.806287
0.966667438,804.6235956
0.969445218,807.5066402
0.972222998,802.2914772
0.975000778,814.2899114
0.977778558,809.7647398
0.980556338,787.5754142
0.983334118,770.108916
0.986111898,337.4393487
0.988889678,769.7644753
0.991667458,424.2456764
0.994445238,722.538038
